feature_0,target
1.2672986450543529,29.530408504500453
-0.26929348975075423,-6.006887233238349
-0.1736356827902158,-2.676049423572752
0.3073842186274145,5.148549957005209
-2.7985891054607244,-65.93372022933355
-1.0387882102049535,-24.525968165545596
-0.3589359262422613,-8.304866047465202
0.6683168667415277,16.1011553169008
0.9973454465835858,23.930713424791563
-0.110850721053007,-0.9535355924902726
0.5907042178943853,13.8432870587464
-2.152493444412304,-50.944450415758084
-0.3412617162065858,-6.327134433552699
0.02031599823462459,-0.6855299530834994
-0.638901996684651,-16.302100590585646
0.2786835167270544,7.74186994346146
-0.7352169561000764,-14.755108093914423
-0.27487754656593466,-5.727536958122794
-1.977887931520449,-46.15324051762102
-1.0950264574269175,-25.347164369664558
-3.2310550079193123,-75.98941010236952
-0.02996800704754226,-1.4150075605906867
-1.0196550709218393,-24.26080530695503
0.16054442147971804,2.4460441106765405
0.27803371202287097,8.867171010411372
-0.6696185998697584,-14.538766025845913
0.7122646354705182,17.09732182402998
0.8072365345785665,18.94852543936628
-0.42891262885617726,-11.140741327082385
2.392365265937726,57.40801531888689
-0.12602958531301514,-2.337642918749827
-1.506294713918092,-35.54295782636373
0.688222711102285,16.498935360149048
0.5738058624050577,13.260860854440729
0.630488030489918,14.001275644428373
-0.3537543337813492,-8.108801685211823
0.3327649772541171,6.427876121043561
-0.0805832220429508,-2.8162949523052596
0.8350587468112366,20.970344417867285
0.2787408560959998,6.239555788220857
1.4719293689732715,32.64426583746762
-1.8619757107917871,-44.603118784887485
-1.3206025797896521,-31.748184352809336
0.9071051958003012,21.411007847332765
-1.100043112620697,-24.807645668999655
0.4562708952022307,10.196025972645767
-0.024625981431480627,0.8329115005375671
1.0693926697057368,24.55590766682504
0.8123413299768204,17.92785702116338
-0.7612942447601239,-18.162732489720057
-0.5639239315264725,-12.653710371629085
-0.732461986720457,-17.39731705721484
-1.4118888760712274,-31.791379700908255
0.4201795969883613,9.330344792120597
0.003645154973777971,-0.42834322463112834
1.5236637764785275,35.51110506747785
1.1778619388085783,26.431747162442115
-1.3634715446185843,-31.03772389227503
1.490732028150799,34.1093515005021
0.5012489895674,11.217298629682722
-1.4187259140354525,-31.330774233747107
-2.5570546040678583,-58.445480607443635
-0.6788861516220543,-15.068577226044098
2.958625445893176,69.05136471767499
-0.8617548958596855,-20.32032594855856
1.4913896261242878,34.56028735130301
-1.6004405330562717,-37.61920998886602
1.5188656236315399,35.39669656178968
0.2499699394555311,4.110040345134098
-0.01183049447881976,0.7155412028513309
-0.31475814671745994,-6.0241605533381675
2.200702099217128,51.07088007289322
-0.2556193705305969,-8.767382933740013
0.956601931056012,23.90603461106769
-0.9743078496209195,-22.910846337928426
1.0324797157533776,25.357816366301883
-0.0061299610455789804,0.29172345643260017
0.6359427056445893,13.797555143114437
1.3953529297569547,32.01777356062641
-0.8667404022651017,-19.78974023662945
0.13997810611456363,2.2069401578731522
0.17954948463867915,3.137086527380108
0.06878833252597749,1.5844416177901668
0.7044740740436035,16.878758010147344
-0.5981053313408254,-12.765606160044655
0.07922701409061239,2.46635694074276
0.9901328947153126,22.576620210629525
0.5795416155732297,13.362767698785165
0.9274624317585825,20.060448140542125
-0.6998772345979173,-16.435968868205137
-0.6087108032644418,-14.889429170805016
-1.6054097440159647,-35.27220339018037
0.9558323551671646,23.18435157071458
-1.2538806677490124,-29.326865486210767
1.1502055425466322,27.642342228915812
-1.2125231310951696,-28.073095754742372
-0.7564372093991233,-15.012879020770248
-0.8795363430090519,-20.898502164991086
2.2059300827254558,51.79903443317363
1.7437122251229307,39.89865843866171
-0.43435127561851733,-9.088797918392114
-0.42767959812380435,-10.109060283104075
-0.5786002519685364,-11.961243099492371
-1.255668685662482,-28.013451569136706
-0.8311549842432792,-18.421218564745697
1.0311144589217422,24.76632330696788
0.3696195863041741,7.779691805944135
-1.3264877850539407,-30.58190078055022
0.415694539892434,8.898523192174975
-0.8375167228250533,-20.462174962172732
0.6882969302220884,14.697554516458865
0.8907063912931708,18.68335333276278
0.5565487049100443,12.5133965645926
1.651436537097151,38.238422857965425
-0.8654322715151541,-20.062843179097698
-0.12611777323099171,-4.317929466598083
0.029642925120495236,0.690251267071306
1.2189858621324263,28.412291370185663
0.3915842423501111,7.819615204668187
-1.0859024011268665,-24.437896269638017
-1.0747665931188752,-23.557465886920415
0.7426862211616183,18.299335500515188
0.59407025523907,15.003974745263305
-0.6691026262334455,-15.697602555520893
0.5796897791443336,13.519331633243892
0.2796626701579614,5.697331677913072
0.6957873191396077,17.004150416952747
0.31427199450686705,7.004745161581889
-0.21794626210294177,-6.1929953285145825
1.959411342388286,46.52697774548342
2.2381433384979528,51.49305382102239
0.32346884785689517,8.89236261611246
-1.771533104509847,-40.81806716940518
1.265936258705534,29.588141441668277
-1.465116222054951,-36.20216305029208
-0.12144867540402206,-1.3232923665702967
0.7609493931283295,16.823535274294183
-1.653697838967641,-36.915576657044134
0.7538687788376367,17.796210307888217
-1.2940853231612488,-30.312554511138313
0.6656534379123312,15.806415618808389
-0.5486421281861983,-12.85549670418059
0.16794229540166816,3.931619375387211
0.4129121603087788,8.58806299947343
1.5445444514561384,36.34070990559208
-0.44398195964606546,-9.75415511521756
-1.5181079752636586,-35.009129075104816
-1.2133847809476472,-27.907933025626633
0.7948626677932181,16.71469904763879
-1.1843273385116637,-29.4719051907088
0.19952407355863258,2.4598071917425286
1.6609524881479396,38.423040230785986
0.1995821110885137,4.533809946968729
0.14330773250787254,4.01897102577799
-0.6377515024534103,-13.647522936460629
-1.0845679120057665,-26.0445733812968
-0.21208012227562573,-4.647002267788179
-0.5489550961957409,-12.253487762811286
-2.025045762997471,-47.84189673160438
-1.2511898734731952,-28.358932639097755
-0.39161981071960156,-9.041058066815259
-0.5519368756960736,-12.135044339905983
-0.09520253925800948,-3.3288897400999344
-0.6825381542033059,-16.67038617681637
0.3216865758662266,9.194115945101174
-0.9973214687759007,-24.370225626886295
-0.3548244580948187,-8.831388196327147
0.1771923291989879,4.424742312871957
1.612193042812388,38.562108814720744
-1.692052415377956,-40.692671007495356
-0.3189569890995958,-7.5476747782881874
0.4743472978718003,12.706797806931046
-1.4160822525219303,-33.55930311993594
-1.428680700225969,-33.39804078197241
0.18103512959700388,4.5090930156472595
1.1622040490995293,27.783170189593786
-0.5835367167076569,-12.468142714595595
-1.237353212687854,-28.220463128876897
0.045490080631097156,0.9969936420061835
0.49974014486517293,11.303028953509166
1.0397270908927005,24.050206561039868
-0.6888689838469215,-16.394332606273313
-0.27578601386617546,-6.942338007466731
0.7482156171872304,17.57597788328995
1.004053897878877,21.601805582295974
2.0871133595881854,48.13503501711716
0.13021495415796958,4.1176041316754
1.0693159694243486,24.065590430318146
0.8197606096101892,20.231394176373374
-0.35400011275017335,-8.781045881484197
-0.5521080714881078,-12.82100650919664
-0.15924520925326485,-5.039407960826147
1.2646252869680072,29.46077721654918
-0.5489204133222201,-13.513679727090407
-0.2066623031975665,-6.117308098301217
-0.19396387055266243,-5.48936298253278
0.09346082946215117,4.137223412019898
-0.2330920609844135,-4.624544289331671
-2.1231003500424417,-49.53238314290896
-0.8234314059856659,-18.95704189618739
-0.8664952037596095,-21.22216133499353
1.7548861819811095,39.27705280337735
-0.23966878147771076,-7.871504119730996
-0.08652228638213517,-2.0651306512724523
-0.5306745597736241,-12.77469458702287
-0.8984229406095902,-20.082021594207667
0.8960583134099478,19.471942079264828
1.4595892682284208,33.317041025523345
-0.3791764345725522,-9.14772601832897
0.12405589644664888,5.469394427383432
-0.6112253403048249,-15.562530041711707
0.07290724327605223,1.7767969020822405
1.805970109932475,43.23262480486401
-1.2673520490102275,-30.091966439647816
-1.3290788291721605,-30.899118125658237
0.32257673799720377,8.683024121947867
0.37940061207813613,9.888391142171033
-0.9780577060842837,-20.579025534646465
-0.09470896893689112,-1.1489136927119268
-0.1431759743261871,-3.7318808836164368
0.11529872221079104,2.498991342909158
0.8073081862107286,18.636860556197163
-1.4202129989485122,-33.819666711143
0.16444123022982496,2.0211556960720243
0.28297849805199204,7.112608959712331
-1.8768686558738945,-43.59608432387668
-0.4341665202515911,-10.613631209787636
1.4956441370334692,35.74363032609513
-0.7408137732923984,-15.778276515238193
-1.3746879710222193,-31.766024011997978
0.386186399174856,8.918523303079336
0.7033101178067301,15.01320602650965
-1.198301144700787,-27.13371957176106
-0.46118741313672207,-10.23844598938838
-0.9153070699439787,-20.691737185260155
-0.7727087142471915,-17.79241190609218
0.7373685758962422,15.959443584155148
0.19701893254347608,4.117543269788696
-0.6668075087965194,-14.70903974390982
1.6086909680220534,37.60401127236343
2.1867860889737867,50.721474389695125
1.242869549603737,29.585559898116625
1.2552373747242185,29.323618073906978
1.8629275851052287,43.21314261878066
